,@timestamp,kubernetes.container.name,mqtt_topic,uuid,ix_direction
Vo5PuH0BX0lHpglp4PTm,2021-12-14 09:39:41.298000+00:00,oem-nodejs,carChassisNumber/CAM,160a18cc-ee37-4e97-8fb6-9b744ef207c4,send
WI5PuH0BX0lHpglp4PTm,2021-12-14 09:39:41.389000+00:00,oem-nodejs,carChassisNumber/CAM,493a346f-16d9-430c-8374-0b1346c40996,send
OY5PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.233000+00:00,oem-nodejs,carChassisNumber/CAM,ffbb55b8-3dc9-4ee4-b2ef-29e8c244c98d,send
O45PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.293000+00:00,oem-nodejs,carChassisNumber/CAM,2ddc6dd6-a13e-4097-a80b-a51128d27602,send
PY5PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.390000+00:00,oem-nodejs,carChassisNumber/CAM,50b5b170-f55c-47b6-bbdf-d7343bde7499,send
P45PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.496000+00:00,oem-nodejs,carChassisNumber/CAM,a5e7f021-092e-46f1-9ced-2575c45a3043,send
QY5PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.588000+00:00,oem-nodejs,carChassisNumber/CAM,a9099492-5b98-4d42-9ae0-24d88ee76d95,send
Q45PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.687000+00:00,oem-nodejs,carChassisNumber/CAM,f84d71b2-7a62-473a-bb6d-b2e65aec993b,send
RY5PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.791000+00:00,oem-nodejs,carChassisNumber/CAM,ceaf5663-f1a1-45bf-b897-422581ec26b5,send
R45PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.885000+00:00,oem-nodejs,carChassisNumber/CAM,6eeb27ba-7440-4083-908c-a910947945ea,send
SY5PuH0BX0lHpglpR-xL,2021-12-14 09:39:01.988000+00:00,oem-nodejs,carChassisNumber/CAM,dec45803-126b-4054-a5b3-e2cb55b2a086,send
cY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.138000+00:00,oem-nodejs,carChassisNumber/CAM,60fb8933-5b26-439e-8293-78b5f0bcef41,send
c45PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.204000+00:00,oem-nodejs,carChassisNumber/CAM,93d1edd2-cac5-4eac-abed-3adbd292c167,send
dY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.292000+00:00,oem-nodejs,carChassisNumber/CAM,00c0937e-5c10-4ab6-b909-8e31d295310c,send
d45PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.393000+00:00,oem-nodejs,carChassisNumber/CAM,613ccd57-6db5-49a9-a108-4f4fbbb2d104,send
eY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.496000+00:00,oem-nodejs,carChassisNumber/CAM,f54ab264-9066-4ddd-9a74-cbd31caca116,send
e45PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.586000+00:00,oem-nodejs,carChassisNumber/CAM,b9c69023-593b-4ac5-9668-f49e4ee2b37d,send
fY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.688000+00:00,oem-nodejs,carChassisNumber/CAM,b1b7f0b3-4283-4640-9f99-6ede845bfc9e,send
f45PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.788000+00:00,oem-nodejs,carChassisNumber/CAM,6cd88a3f-e91d-4c4e-9d0b-3a1c565072a7,send
gY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.886000+00:00,oem-nodejs,carChassisNumber/CAM,373284a4-7ba9-44b9-b830-4b3cd248f5cc,send
g45PuH0BX0lHpglpS-xV,2021-12-14 09:39:02.993000+00:00,oem-nodejs,carChassisNumber/CAM,4efda204-555d-4f44-adba-45c2f8391dde,send
hY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.098000+00:00,oem-nodejs,carChassisNumber/CAM,6e9f1144-767e-423c-abe1-98593542f50b,send
h45PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.194000+00:00,oem-nodejs,carChassisNumber/CAM,e89239c0-557b-4556-aa58-5678d0673f22,send
iY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.328000+00:00,oem-nodejs,carChassisNumber/CAM,12ebba2a-dbac-47e8-9d1f-579ba822f53b,send
i45PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.387000+00:00,oem-nodejs,carChassisNumber/CAM,219c0c9d-da1b-4784-a11f-4d57b976be16,send
jY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.489000+00:00,oem-nodejs,carChassisNumber/CAM,0ebec7e3-321b-468c-b6d8-9f66c5d8eecb,send
j45PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.589000+00:00,oem-nodejs,carChassisNumber/CAM,61c627de-d71e-4da7-87b6-b9c2d48ccd89,send
kY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.688000+00:00,oem-nodejs,carChassisNumber/CAM,789d70ae-ffc5-4c8a-926e-cb49c496e984,send
k45PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.794000+00:00,oem-nodejs,carChassisNumber/CAM,1a93e29d-7fb3-4580-a611-3c254ecf5646,send
lY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.889000+00:00,oem-nodejs,carChassisNumber/CAM,69fdded1-f04d-4d78-b34f-0de15d3a7075,send
l45PuH0BX0lHpglpS-xV,2021-12-14 09:39:03.987000+00:00,oem-nodejs,carChassisNumber/CAM,f0465e38-611f-4be6-83b2-cc57faf55075,send
mY5PuH0BX0lHpglpS-xV,2021-12-14 09:39:04.107000+00:00,oem-nodejs,carChassisNumber/CAM,682a7781-a9b3-46a7-ab18-115ec935a699,send
EY5PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.196000+00:00,oem-nodejs,carChassisNumber/CAM,7f45dd01-f5ce-44e5-87ab-60272169e03b,send
E45PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.296000+00:00,oem-nodejs,carChassisNumber/CAM,ff227385-33ff-45af-a4ce-6f9d9664b296,send
FY5PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.393000+00:00,oem-nodejs,carChassisNumber/CAM,1f019517-90aa-4df0-a5c5-8c62ddd88785,send
F45PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.498000+00:00,oem-nodejs,carChassisNumber/CAM,66b5f8ef-7809-4a38-a674-9f980531c786,send
GY5PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.596000+00:00,oem-nodejs,carChassisNumber/CAM,fa250232-ce90-49b8-a4b1-79243f6be976,send
G45PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.754000+00:00,oem-nodejs,carChassisNumber/CAM,49089f05-2361-488d-8f6d-1962b6a6f8a8,send
HI5PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.786000+00:00,oem-nodejs,carChassisNumber/CAM,ac45fb92-0be9-44c3-a0d7-d4927f9a9e65,send
H45PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.980000+00:00,oem-nodejs,carChassisNumber/CAM,8df613da-0fc8-4313-8967-2926490399c6,send
II5PuH0BX0lHpglpU-0e,2021-12-14 09:39:04.988000+00:00,oem-nodejs,carChassisNumber/CAM,2f880536-dd75-48c8-88ca-dd360fc4c10a,send
I45PuH0BX0lHpglpU-0e,2021-12-14 09:39:05.098000+00:00,oem-nodejs,carChassisNumber/CAM,f282e2b3-d2c5-4465-b00c-a29d351d4057,send
KI5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.196000+00:00,oem-nodejs,carChassisNumber/CAM,8d688967-9028-4070-9772-3a32a422ca68,send
Ko5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.288000+00:00,oem-nodejs,carChassisNumber/CAM,f152ae53-c681-4303-a089-deffb41d3acb,send
LI5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.440000+00:00,oem-nodejs,carChassisNumber/CAM,98494672-46f0-430e-803b-a3e81441baed,send
Lo5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.486000+00:00,oem-nodejs,carChassisNumber/CAM,8568eb73-bbfa-4d79-b3d3-c3086d31280b,send
MI5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.588000+00:00,oem-nodejs,carChassisNumber/CAM,97119042-8ac4-4674-ac6c-86c8a08fe64d,send
Mo5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.690000+00:00,oem-nodejs,carChassisNumber/CAM,037000bd-bb7f-4301-9d5f-34fd226f5ad1,send
NI5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.793000+00:00,oem-nodejs,carChassisNumber/CAM,300356b0-9c94-4fd3-b616-120eaff1aef3,send
No5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.903000+00:00,oem-nodejs,carChassisNumber/CAM,5586c092-809c-421c-b4df-022f1d22cb28,send
OI5PuH0BX0lHpglpV-0K,2021-12-14 09:39:05.985000+00:00,oem-nodejs,carChassisNumber/CAM,846cc2a9-64dc-42d8-947a-0e2ca426b343,send
Oo5PuH0BX0lHpglpV-0K,2021-12-14 09:39:06.093000+00:00,oem-nodejs,carChassisNumber/CAM,d2c39d4d-85c4-425e-8d7b-48137aa498af,send
FpBquH0BX0lHpglp6C-h,2021-12-14 10:09:11.923000+00:00,oem-nodejs,carChassisNumber/CAM,dfdb10c3-07c6-45e6-b9ef-b49ec0764a4a,send
GJBquH0BX0lHpglp6C-h,2021-12-14 10:09:12.033000+00:00,oem-nodejs,carChassisNumber/CAM,45a644b1-fb57-40d6-b453-07563b0510e3,send
GpBquH0BX0lHpglp6C-h,2021-12-14 10:09:12.320000+00:00,oem-nodejs,carChassisNumber/CAM,410d040f-5e09-4339-9aa0-616de851d359,send
HJBquH0BX0lHpglp6C-h,2021-12-14 10:09:12.426000+00:00,oem-nodejs,carChassisNumber/CAM,09bfc373-21c6-4dc4-8c68-2673171a65b7,send
HpBquH0BX0lHpglp6C-h,2021-12-14 10:09:12.613000+00:00,oem-nodejs,carChassisNumber/CAM,15068def-6538-4c58-9650-132f2a2becb0,send
IJBquH0BX0lHpglp6C-h,2021-12-14 10:09:12.775000+00:00,oem-nodejs,carChassisNumber/CAM,1485132c-ed03-4a6a-8966-ae15ba43bbac,send
cZBquH0BX0lHpglp7C-M,2021-12-14 10:09:12.933000+00:00,oem-nodejs,carChassisNumber/CAM,b88277ab-8a7d-4eeb-be15-47ebfa6d76df,send
c5BquH0BX0lHpglp7C-M,2021-12-14 10:09:13.021000+00:00,oem-nodejs,carChassisNumber/CAM,844caf3d-9e00-4094-a8ed-ad52a88f0925,send
dZBquH0BX0lHpglp7C-M,2021-12-14 10:09:13.143000+00:00,oem-nodejs,carChassisNumber/CAM,f25f2300-f60f-4b9a-912c-2b3bd67036b6,send
d5BquH0BX0lHpglp7C-M,2021-12-14 10:09:13.316000+00:00,oem-nodejs,carChassisNumber/CAM,c98e4914-cbc1-49bd-9966-c593e78fbfd9,send
eZBquH0BX0lHpglp7C-M,2021-12-14 10:09:13.405000+00:00,oem-nodejs,carChassisNumber/CAM,bcb6045d-c3eb-4be1-a125-baea2971d170,send
e5BquH0BX0lHpglp7C-M,2021-12-14 10:09:13.508000+00:00,oem-nodejs,carChassisNumber/CAM,64d4a29c-726d-4e0a-9d6d-f112ca2e2316,send
fZBquH0BX0lHpglp7C-M,2021-12-14 10:09:13.608000+00:00,oem-nodejs,carChassisNumber/CAM,7f64255d-ec87-4301-b5d9-7e78eb758db7,send
f5BquH0BX0lHpglp7C-M,2021-12-14 10:09:13.710000+00:00,oem-nodejs,carChassisNumber/CAM,bdd7ef0a-04a7-467f-b221-82cce81285fc,send
gZBquH0BX0lHpglp7C-M,2021-12-14 10:09:13.813000+00:00,oem-nodejs,carChassisNumber/CAM,7bd9c21b-541e-4aa9-8bae-932b34a87104,send
qZBquH0BX0lHpglp8C-G,2021-12-14 10:09:13.910000+00:00,oem-nodejs,carChassisNumber/CAM,b190b709-29b8-4370-ac6e-3a199fae9ff0,send
q5BquH0BX0lHpglp8C-G,2021-12-14 10:09:14.012000+00:00,oem-nodejs,carChassisNumber/CAM,c1e9edab-6b4a-4c31-95c4-c41a5911f41a,send
rZBquH0BX0lHpglp8C-G,2021-12-14 10:09:14.121000+00:00,oem-nodejs,carChassisNumber/CAM,0abf9898-baff-40ef-ab17-9c0a62dad636,send
r5BquH0BX0lHpglp8C-G,2021-12-14 10:09:14.211000+00:00,oem-nodejs,carChassisNumber/CAM,1c586dc3-ed60-459d-a2a5-de45d4e45cb7,send
sZBquH0BX0lHpglp8C-G,2021-12-14 10:09:14.294000+00:00,oem-nodejs,carChassisNumber/CAM,f6b2731a-29ad-47d4-8ec7-05593be8029b,send
s5BquH0BX0lHpglp8C-G,2021-12-14 10:09:14.416000+00:00,oem-nodejs,carChassisNumber/CAM,701c5443-3e60-4e10-a9d2-b2b214043662,send
tZBquH0BX0lHpglp8C-G,2021-12-14 10:09:14.528000+00:00,oem-nodejs,carChassisNumber/CAM,8637ab2e-bce5-48de-8420-70f0abfc9319,send
t5BquH0BX0lHpglp8C-G,2021-12-14 10:09:14.686000+00:00,oem-nodejs,carChassisNumber/CAM,dd42bc96-b257-4b7b-bc95-5377556c3280,send
uZBquH0BX0lHpglp8C-G,2021-12-14 10:09:14.818000+00:00,oem-nodejs,carChassisNumber/CAM,934881cd-ec3d-4341-aade-f2742fe20114,send
wZBquH0BX0lHpglp9C9w,2021-12-14 10:09:15.025000+00:00,oem-nodejs,carChassisNumber/CAM,44193763-b6d3-4438-9514-b2aebc997a2a,send
w5BquH0BX0lHpglp9C9w,2021-12-14 10:09:15.188000+00:00,oem-nodejs,carChassisNumber/CAM,a391e3be-0267-44fd-bd34-a1bca583163f,send
xZBquH0BX0lHpglp9C9w,2021-12-14 10:09:15.304000+00:00,oem-nodejs,carChassisNumber/CAM,d2d630a1-5f0c-4c1a-aee8-2294ae36add7,send
x5BquH0BX0lHpglp9C9w,2021-12-14 10:09:15.409000+00:00,oem-nodejs,carChassisNumber/CAM,b0887111-03b4-4d60-9a2f-19fb48e5def2,send
yZBquH0BX0lHpglp9C9w,2021-12-14 10:09:15.508000+00:00,oem-nodejs,carChassisNumber/CAM,a884ca08-0598-4ef9-9bee-e9bca81e8117,send
y5BquH0BX0lHpglp9C9w,2021-12-14 10:09:15.608000+00:00,oem-nodejs,carChassisNumber/CAM,02edcd94-ad29-4c2b-b44f-2a73ed0ec0b1,send
zZBquH0BX0lHpglp9C9w,2021-12-14 10:09:15.768000+00:00,oem-nodejs,carChassisNumber/CAM,e48de7d3-9fc0-44bc-9f40-913e8e9991d1,send
0JBquH0BX0lHpglp-C9d,2021-12-14 10:09:16.006000+00:00,oem-nodejs,carChassisNumber/CAM,35b2b496-e990-4959-89cd-ad160ec93be7,send
0pBquH0BX0lHpglp-C9d,2021-12-14 10:09:16.151000+00:00,oem-nodejs,carChassisNumber/CAM,72510e37-3509-4b14-9a92-b7677ed1643e,send
1JBquH0BX0lHpglp-C9d,2021-12-14 10:09:16.328000+00:00,oem-nodejs,carChassisNumber/CAM,71e5b347-6910-4ec1-82c8-f92605f5402d,send
1pBquH0BX0lHpglp-C9d,2021-12-14 10:09:16.553000+00:00,oem-nodejs,carChassisNumber/CAM,3f2d7a88-cd28-44f1-b6f9-36963ff66dde,send
2JBquH0BX0lHpglp-C9d,2021-12-14 10:09:16.778000+00:00,oem-nodejs,carChassisNumber/CAM,10dc9a6e-22ca-4e0a-b030-e382a83c09fe,send
KZBquH0BX0lHpglp1S4M,2021-12-14 10:09:06.950000+00:00,oem-nodejs,carChassisNumber/CAM,3e8cf34c-a4ab-4848-8eda-4c0612ef3a48,send
K5BquH0BX0lHpglp1S4M,2021-12-14 10:09:07.150000+00:00,oem-nodejs,carChassisNumber/CAM,11e4d242-d345-4c45-8961-adb68fe89e9f,send
LZBquH0BX0lHpglp1S4M,2021-12-14 10:09:07.313000+00:00,oem-nodejs,carChassisNumber/CAM,5cfbfc05-3c76-46f7-813d-cf3d708361e8,send
L5BquH0BX0lHpglp1S4M,2021-12-14 10:09:07.428000+00:00,oem-nodejs,carChassisNumber/CAM,e1e075ec-ea4b-46b3-bfaf-2ded4a2bedc0,send
MZBquH0BX0lHpglp1S4M,2021-12-14 10:09:07.635000+00:00,oem-nodejs,carChassisNumber/CAM,10ef7289-e344-4280-9240-138f1ea04fd5,send
M5BquH0BX0lHpglp1S4M,2021-12-14 10:09:07.729000+00:00,oem-nodejs,carChassisNumber/CAM,a0069881-49d4-42db-a059-59f2ba1e4b04,send
NZBquH0BX0lHpglp1S4M,2021-12-14 10:09:07.830000+00:00,oem-nodejs,carChassisNumber/CAM,f54f5163-d30e-430e-b274-7c1d966c452c,send
T5BquH0BX0lHpglp2C72,2021-12-14 10:09:08.031000+00:00,oem-nodejs,carChassisNumber/CAM,e0089caf-2082-47de-b235-4975bcc28090,send
UZBquH0BX0lHpglp2C72,2021-12-14 10:09:08.260000+00:00,oem-nodejs,carChassisNumber/CAM,482d47bb-4ee3-4139-b279-9220d26da4bc,send
U5BquH0BX0lHpglp2C72,2021-12-14 10:09:08.455000+00:00,oem-nodejs,carChassisNumber/CAM,59be502e-a390-4c3b-9da6-005a666ba8fb,send
VZBquH0BX0lHpglp2C72,2021-12-14 10:09:08.721000+00:00,oem-nodejs,carChassisNumber/CAM,79aff6c9-164b-42e8-8906-9c4337867a60,send
V5BquH0BX0lHpglp2C72,2021-12-14 10:09:08.855000+00:00,oem-nodejs,carChassisNumber/CAM,b4f347fe-dd23-491c-b41b-24bfbeed7053,send
WZBquH0BX0lHpglp3C7h,2021-12-14 10:09:09.049000+00:00,oem-nodejs,carChassisNumber/CAM,071e186f-9bd7-4118-88b7-824d19180d1a,send
W5BquH0BX0lHpglp3C7h,2021-12-14 10:09:09.261000+00:00,oem-nodejs,carChassisNumber/CAM,d6437e42-8a80-4ea2-90ef-5383128c4bf1,send
XZBquH0BX0lHpglp3C7h,2021-12-14 10:09:09.415000+00:00,oem-nodejs,carChassisNumber/CAM,904ea8dd-ccce-428d-b2bd-01208ebbc9e9,send
X5BquH0BX0lHpglp3C7h,2021-12-14 10:09:09.519000+00:00,oem-nodejs,carChassisNumber/CAM,cbe2657e-cd10-411b-b4db-f12b2652ce10,send
YZBquH0BX0lHpglp3C7h,2021-12-14 10:09:09.620000+00:00,oem-nodejs,carChassisNumber/CAM,19e77279-9f03-41c4-bb1c-1837101fb506,send
Y5BquH0BX0lHpglp3C7h,2021-12-14 10:09:09.723000+00:00,oem-nodejs,carChassisNumber/CAM,911ecf46-41ff-4dde-a342-83af986d2585,send
ZZBquH0BX0lHpglp3C7h,2021-12-14 10:09:09.825000+00:00,oem-nodejs,carChassisNumber/CAM,3caf1883-c32f-4af7-aa4d-4f86eac83a67,send
l5BquH0BX0lHpglp4C7M,2021-12-14 10:09:09.935000+00:00,oem-nodejs,carChassisNumber/CAM,cdedaa1d-150e-4215-8c44-928079054616,send
mZBquH0BX0lHpglp4C7M,2021-12-14 10:09:10.143000+00:00,oem-nodejs,carChassisNumber/CAM,b5ff36fb-9512-41e1-8c57-069c0daa6ffc,send
m5BquH0BX0lHpglp4C7M,2021-12-14 10:09:10.331000+00:00,oem-nodejs,carChassisNumber/CAM,e9eda815-6f58-46f0-8991-6da4468c65e3,send
nZBquH0BX0lHpglp4C7M,2021-12-14 10:09:10.544000+00:00,oem-nodejs,carChassisNumber/CAM,ada2670c-e25f-4600-babe-536289ab1b66,send
n5BquH0BX0lHpglp4C7M,2021-12-14 10:09:10.836000+00:00,oem-nodejs,carChassisNumber/CAM,f23bc585-91c0-43c8-a83b-e9eb11d7a10f,send
5pBquH0BX0lHpglp5C64,2021-12-14 10:09:10.971000+00:00,oem-nodejs,carChassisNumber/CAM,2b1fa1e7-c973-41b9-a107-83da4b892c31,send
6JBquH0BX0lHpglp5C64,2021-12-14 10:09:11.166000+00:00,oem-nodejs,carChassisNumber/CAM,16a635b6-02ae-4825-b2d8-11d32000f3a1,send
6pBquH0BX0lHpglp5C64,2021-12-14 10:09:11.330000+00:00,oem-nodejs,carChassisNumber/CAM,820be10f-b3de-413a-a752-8a65ac4e290b,send
7JBquH0BX0lHpglp5C64,2021-12-14 10:09:11.530000+00:00,oem-nodejs,carChassisNumber/CAM,000620d9-25b3-4520-a3b0-8d0371572fb5,send
7pBquH0BX0lHpglp5C64,2021-12-14 10:09:11.741000+00:00,oem-nodejs,carChassisNumber/CAM,79d19455-5b6a-49af-aa4a-54f7254b38b0,send
8JBquH0BX0lHpglp5C64,2021-12-14 10:09:11.823000+00:00,oem-nodejs,carChassisNumber/CAM,fa67f341-9761-4bf4-9041-b332db0b2256,send
rJBquH0BX0lHpglpmitK,2021-12-14 10:08:51.928000+00:00,oem-nodejs,carChassisNumber/CAM,90812867-0958-4e81-9362-9fb7539cc824,send
rpBquH0BX0lHpglpmitK,2021-12-14 10:08:52.146000+00:00,oem-nodejs,carChassisNumber/CAM,959305aa-c2b1-4229-b2ce-1a64a593fa5f,send
sJBquH0BX0lHpglpmitK,2021-12-14 10:08:52.353000+00:00,oem-nodejs,carChassisNumber/CAM,ea70fc44-5092-49e7-a100-9eec246fe982,send
spBquH0BX0lHpglpmitK,2021-12-14 10:08:52.525000+00:00,oem-nodejs,carChassisNumber/CAM,ebb31407-fe8c-4438-a5b4-09aefdf130e9,send
tJBquH0BX0lHpglpmitK,2021-12-14 10:08:52.723000+00:00,oem-nodejs,carChassisNumber/CAM,cefd0490-61a7-4a9d-8bbc-4a931c69e591,send
A5BquH0BX0lHpglpniw3,2021-12-14 10:08:52.838000+00:00,oem-nodejs,carChassisNumber/CAM,76d5c56b-f6ad-4b57-8542-4c22b844e6e5,send
BZBquH0BX0lHpglpniw3,2021-12-14 10:08:53.043000+00:00,oem-nodejs,carChassisNumber/CAM,a9fa8912-8a6c-4b97-a613-9fb2a8f0dff2,send
B5BquH0BX0lHpglpniw3,2021-12-14 10:08:53.297000+00:00,oem-nodejs,carChassisNumber/CAM,8c9d9b0d-d1b7-45d0-b63c-2b0bb2e464a1,send
CZBquH0BX0lHpglpniw3,2021-12-14 10:08:53.451000+00:00,oem-nodejs,carChassisNumber/CAM,ee513dab-599e-4fe2-81e1-005f484be616,send
C5BquH0BX0lHpglpniw3,2021-12-14 10:08:53.627000+00:00,oem-nodejs,carChassisNumber/CAM,c2696c0c-5c10-4f9b-a390-a332b6b0ff55,send
DZBquH0BX0lHpglpniw3,2021-12-14 10:08:53.738000+00:00,oem-nodejs,carChassisNumber/CAM,2a336d48-f050-4916-89e5-3b94e8e693ca,send
D5BquH0BX0lHpglpniw3,2021-12-14 10:08:53.986000+00:00,oem-nodejs,carChassisNumber/CAM,916beb13-8ca0-43c6-b0b6-5b848e4feece,send
NpBquH0BX0lHpglpoiwg,2021-12-14 10:08:54.019000+00:00,oem-nodejs,carChassisNumber/CAM,1122641f-eae2-43fd-9798-0d9cd5bc2c57,send
OZBquH0BX0lHpglpoiwg,2021-12-14 10:08:54.252000+00:00,oem-nodejs,carChassisNumber/CAM,c5374da6-1d62-4eb7-b81f-18b0e52d8091,send
O5BquH0BX0lHpglpoiwg,2021-12-14 10:08:54.332000+00:00,oem-nodejs,carChassisNumber/CAM,08fa26d0-41cd-4064-89e1-5267a762c586,send
PZBquH0BX0lHpglpoiwg,2021-12-14 10:08:54.476000+00:00,oem-nodejs,carChassisNumber/CAM,619b10f9-9e15-450c-8adf-02810b181467,send
P5BquH0BX0lHpglpoiwg,2021-12-14 10:08:54.814000+00:00,oem-nodejs,carChassisNumber/CAM,dad9aa63-9a1b-40b0-a1e2-79f803aaee31,send
Q5BquH0BX0lHpglppiwJ,2021-12-14 10:08:54.858000+00:00,oem-nodejs,carChassisNumber/CAM,931414bf-ee41-4f80-b179-dc81a4118475,send
RpBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.034000+00:00,oem-nodejs,carChassisNumber/CAM,5fdd348d-2edc-42c2-b2f3-8db5c8525d04,send
SJBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.256000+00:00,oem-nodejs,carChassisNumber/CAM,c7de87ae-6942-4384-a5c8-2d164bd8ea39,send
SpBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.387000+00:00,oem-nodejs,carChassisNumber/CAM,65faaaba-0bd6-4f34-80a0-66bba20df2e9,send
TJBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.488000+00:00,oem-nodejs,carChassisNumber/CAM,34800798-4f56-4d1c-954b-d1b51d9cd69a,send
TpBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.602000+00:00,oem-nodejs,carChassisNumber/CAM,bc90fac8-2454-4412-bcc7-39c4e0f04b36,send
UJBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.688000+00:00,oem-nodejs,carChassisNumber/CAM,90547e45-7a64-4b8b-a124-02d0222d23d4,send
UpBquH0BX0lHpglppiwJ,2021-12-14 10:08:55.788000+00:00,oem-nodejs,carChassisNumber/CAM,cc29a97a-a77f-4bb1-a3b7-eba1e2101413,send
WJBquH0BX0lHpglpqSz2,2021-12-14 10:08:55.885000+00:00,oem-nodejs,carChassisNumber/CAM,88a3b2d6-ec3f-4620-97bc-06f20b361303,send
WpBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.091000+00:00,oem-nodejs,carChassisNumber/CAM,0cd4a1e5-65a5-468b-8ae5-52797d9e5678,send
XJBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.133000+00:00,oem-nodejs,carChassisNumber/CAM,aa7a7012-2bf4-4452-8b8f-1813026edc83,send
XZBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.195000+00:00,oem-nodejs,carChassisNumber/CAM,1c5bf774-4f5e-4e59-badf-d08ba40791fe,send
YJBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.298000+00:00,oem-nodejs,carChassisNumber/CAM,39de6cb7-cc82-430e-87d6-848b1f93ea55,send
YpBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.418000+00:00,oem-nodejs,carChassisNumber/CAM,524c1a84-60d3-4765-b0e3-5b67e001b994,send
ZJBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.525000+00:00,oem-nodejs,carChassisNumber/CAM,ea9a3229-c852-48bd-b7a5-ae42abc29871,send
ZpBquH0BX0lHpglpqSz2,2021-12-14 10:08:56.765000+00:00,oem-nodejs,carChassisNumber/CAM,ab3943d3-745e-4ef7-ac89-f1024087d116,send
9ZBquH0BX0lHpglp_C9G,2021-12-14 10:09:16.970000+00:00,oem-nodejs,carChassisNumber/CAM,1bc94585-70cd-4ea5-851c-40eef7e26f7a,send
95BquH0BX0lHpglp_C9G,2021-12-14 10:09:17.173000+00:00,oem-nodejs,carChassisNumber/CAM,dbb6efe0-0a63-43d5-8073-94a0a4b52c35,send
-ZBquH0BX0lHpglp_C9G,2021-12-14 10:09:17.363000+00:00,oem-nodejs,carChassisNumber/CAM,ccbe0ee6-deeb-44f4-a1b6-b2de7e83106d,send
-5BquH0BX0lHpglp_C9G,2021-12-14 10:09:17.563000+00:00,oem-nodejs,carChassisNumber/CAM,dcbe28f7-e718-45bb-bd55-eec396fda8c1,send
_ZBquH0BX0lHpglp_C9G,2021-12-14 10:09:17.766000+00:00,oem-nodejs,carChassisNumber/CAM,9bd58857-4b9b-4683-9e27-a1a5f0309c02,send
KJBruH0BX0lHpglpADAz,2021-12-14 10:09:17.958000+00:00,oem-nodejs,carChassisNumber/CAM,ccab011e-f88b-49c6-a3da-3fda6ddde1bf,send
KpBruH0BX0lHpglpADAz,2021-12-14 10:09:18.100000+00:00,oem-nodejs,carChassisNumber/CAM,69962deb-81db-4d45-a825-9228ad5c9af7,send
